nodenumber     x-coordinate     y-coordinate           udm-12 
         1  0.000000000E+00  0.000000000E+00  9.997361358E+00 
         2  1.007701384E+00  0.000000000E+00  9.997466078E+00 
         3  2.007247274E+00  0.000000000E+00  9.998957473E+00 
         4  2.998703673E+00  0.000000000E+00  1.000029949E+01 
         5  3.982136051E+00  0.000000000E+00  1.000025117E+01 
         6  4.957609346E+00  0.000000000E+00  1.000022997E+01 
         7  5.925187975E+00  0.000000000E+00  1.000022136E+01 
         8  6.884935829E+00  0.000000000E+00  1.000022188E+01 
         9  7.836916284E+00  0.000000000E+00  1.000022900E+01 
        10  8.781192203E+00  0.000000000E+00  1.000024090E+01 
        11  9.717825941E+00  0.000000000E+00  1.000025629E+01 
        12  1.064687935E+01  0.000000000E+00  1.000027420E+01 
        13  1.156841377E+01  0.000000000E+00  1.000029396E+01 
        14  1.248249006E+01  0.000000000E+00  1.000031505E+01 
        15  1.338916858E+01  0.000000000E+00  1.000033710E+01 
        16  1.428850920E+01  0.000000000E+00  1.000035983E+01 
        17  1.518057130E+01  0.000000000E+00  1.000038304E+01 
        18  1.606541380E+01  0.000000000E+00  1.000040655E+01 
        19  1.694309512E+01  0.000000000E+00  1.000043025E+01 
        20  1.781367322E+01  0.000000000E+00  1.000045403E+01 
        21  1.867720559E+01  0.000000000E+00  1.000047780E+01 
        22  1.953374925E+01  0.000000000E+00  1.000050150E+01 
        23  2.038336076E+01  0.000000000E+00  1.000052505E+01 
        24  2.122609622E+01  0.000000000E+00  1.000054839E+01 
        25  2.206201128E+01  0.000000000E+00  1.000057146E+01 
        26  2.289116114E+01  0.000000000E+00  1.000059419E+01 
        27  2.371360056E+01  0.000000000E+00  1.000061653E+01 
        28  2.452938383E+01  0.000000000E+00  1.000063841E+01 
        29  2.533856484E+01  0.000000000E+00  1.000065976E+01 
        30  2.614119701E+01  0.000000000E+00  1.000068051E+01 
        31  2.693733335E+01  0.000000000E+00  1.000070057E+01 
        32  2.772702642E+01  0.000000000E+00  1.000071986E+01 
        33  2.851032837E+01  0.000000000E+00  1.000073830E+01 
        34  2.928729093E+01  0.000000000E+00  1.000075578E+01 
        35  3.005796541E+01  0.000000000E+00  1.000077219E+01 
        36  3.082240268E+01  0.000000000E+00  1.000078743E+01 
        37  3.158065324E+01  0.000000000E+00  1.000080137E+01 
        38  3.233276716E+01  0.000000000E+00  1.000081388E+01 
        39  3.307879409E+01  0.000000000E+00  1.000082482E+01 
        40  3.381878330E+01  0.000000000E+00  1.000083404E+01 
        41  3.455278365E+01  0.000000000E+00  1.000084139E+01 
        42  3.528084362E+01  0.000000000E+00  1.000084669E+01 
        43  3.600301127E+01  0.000000000E+00  1.000084976E+01 
        44  3.671933431E+01  0.000000000E+00  1.000085042E+01 
        45  3.742986002E+01  0.000000000E+00  1.000084845E+01 
        46  3.813463533E+01  0.000000000E+00  1.000084366E+01 
        47  3.883370678E+01  0.000000000E+00  1.000083582E+01 
        48  3.952712052E+01  0.000000000E+00  1.000082468E+01 
        49  4.021492235E+01  0.000000000E+00  1.000081001E+01 
        50  4.089715769E+01  0.000000000E+00  1.000079154E+01 
        51  4.157387159E+01  0.000000000E+00  1.000076901E+01 
        52  4.224510872E+01  0.000000000E+00  1.000074214E+01 
        53  4.291091342E+01  0.000000000E+00  1.000071062E+01 
        54  4.357132966E+01  0.000000000E+00  1.000067415E+01 
        55  4.422640104E+01  0.000000000E+00  1.000063242E+01 
        56  4.487617081E+01  0.000000000E+00  1.000058510E+01 
        57  4.552068189E+01  0.000000000E+00  1.000053185E+01 
        58  4.615997684E+01  0.000000000E+00  1.000047232E+01 
        59  4.679409786E+01  0.000000000E+00  1.000040614E+01 
        60  4.742308684E+01  0.000000000E+00  1.000033294E+01 
        61  4.804698530E+01  0.000000000E+00  1.000025235E+01 
        62  4.866583446E+01  0.000000000E+00  1.000016397E+01 
        63  4.927967516E+01  0.000000000E+00  1.000006739E+01 
        64  4.988854795E+01  0.000000000E+00  9.999962212E+00 
        65  5.049249303E+01  0.000000000E+00  9.999848013E+00 
        66  5.109155028E+01  0.000000000E+00  9.999724367E+00 
        67  5.168575926E+01  0.000000000E+00  9.999590841E+00 
        68  5.227515921E+01  0.000000000E+00  9.999446994E+00 
        69  5.285978905E+01  0.000000000E+00  9.999292382E+00 
        70  5.343968738E+01  0.000000000E+00  9.999126553E+00 
        71  5.401489250E+01  0.000000000E+00  9.998949052E+00 
        72  5.458544238E+01  0.000000000E+00  9.998759422E+00 
        73  5.515137472E+01  0.000000000E+00  9.998557199E+00 
        74  5.571272686E+01  0.000000000E+00  9.998341922E+00 
        75  5.626953590E+01  0.000000000E+00  9.998113127E+00 
        76  5.682183858E+01  0.000000000E+00  9.997870350E+00 
        77  5.736967139E+01  0.000000000E+00  9.997613128E+00 
        78  5.791307049E+01  0.000000000E+00  9.997341003E+00 
        79  5.845207178E+01  0.000000000E+00  9.997053517E+00 
        80  5.898671083E+01  0.000000000E+00  9.996750219E+00 
        81  5.951702297E+01  0.000000000E+00  9.996430663E+00 
        82  6.004304320E+01  0.000000000E+00  9.996094412E+00 
        83  6.056480627E+01  0.000000000E+00  9.995741035E+00 
        84  6.108234661E+01  0.000000000E+00  9.995370114E+00 
        85  6.159569842E+01  0.000000000E+00  9.994981242E+00 
        86  6.210489559E+01  0.000000000E+00  9.994574026E+00 
        87  6.260997174E+01  0.000000000E+00  9.994148089E+00 
        88  6.311096022E+01  0.000000000E+00  9.993703072E+00 
        89  6.360789412E+01  0.000000000E+00  9.993238635E+00 
        90  6.410080625E+01  0.000000000E+00  9.992754462E+00 
        91  6.458972916E+01  0.000000000E+00  9.992250260E+00 
        92  6.507469514E+01  0.000000000E+00  9.991725767E+00 
        93  6.555573621E+01  0.000000000E+00  9.991180748E+00 
        94  6.603288413E+01  0.000000000E+00  9.990615006E+00 
        95  6.650617042E+01  0.000000000E+00  9.990028380E+00 
        96  6.697562632E+01  0.000000000E+00  9.989420751E+00 
        97  6.744128283E+01  0.000000000E+00  9.988792050E+00 
        98  6.790317071E+01  0.000000000E+00  9.988142254E+00 
        99  6.836132046E+01  0.000000000E+00  9.987471402E+00 
       100  6.881576232E+01  0.000000000E+00  9.986779592E+00 
       101  6.926652631E+01  0.000000000E+00  9.986066994E+00 
       102  6.971364219E+01  0.000000000E+00  9.985333854E+00 
       103  7.015713949E+01  0.000000000E+00  9.984580502E+00 
       104  7.059704749E+01  0.000000000E+00  9.983807359E+00 
       105  7.103339524E+01  0.000000000E+00  9.983014953E+00 
       106  7.146621156E+01  0.000000000E+00  9.982203922E+00 
       107  7.189552503E+01  0.000000000E+00  9.981375028E+00 
       108  7.232136399E+01  0.000000000E+00  9.980529172E+00 
       109  7.274375656E+01  0.000000000E+00  9.979667405E+00 
       110  7.316273064E+01  0.000000000E+00  9.978790944E+00 
       111  7.357831389E+01  0.000000000E+00  9.977901188E+00 
       112  7.399053376E+01  0.000000000E+00  9.976999738E+00 
       113  7.439941746E+01  0.000000000E+00  9.976088414E+00 
       114  7.480499201E+01  0.000000000E+00  9.975169280E+00 
       115  7.520728416E+01  0.000000000E+00  9.974244663E+00 
       116  7.560632051E+01  0.000000000E+00  9.973317183E+00 
       117  7.600212738E+01  0.000000000E+00  9.972389779E+00 
       118  7.639473092E+01  0.000000000E+00  9.971465739E+00 
       119  7.678415706E+01  0.000000000E+00  9.970548735E+00 
       120  7.717043151E+01  0.000000000E+00  9.969642857E+00 
       121  7.755357977E+01  0.000000000E+00  9.968752651E+00 
       122  7.793362715E+01  0.000000000E+00  9.967883163E+00 
       123  7.831059875E+01  0.000000000E+00  9.967039986E+00 
       124  7.868451945E+01  0.000000000E+00  9.966229304E+00 
       125  7.905541395E+01  0.000000000E+00  9.965457951E+00 
       126  7.942330674E+01  0.000000000E+00  9.964733465E+00 
       127  7.978822211E+01  0.000000000E+00  9.964064149E+00 
       128  8.015018416E+01  0.000000000E+00  9.963459143E+00 
       129  8.050921679E+01  0.000000000E+00  9.962928489E+00 
       130  8.086534371E+01  0.000000000E+00  9.962483212E+00 
       131  8.121858844E+01  0.000000000E+00  9.962135403E+00 
       132  8.156897429E+01  0.000000000E+00  9.961898305E+00 
       133  8.191652442E+01  0.000000000E+00  9.961786426E+00 
       134  8.226126177E+01  0.000000000E+00  9.961815580E+00 
       135  8.260320909E+01  0.000000000E+00  9.962003065E+00 
       136  8.294238899E+01  0.000000000E+00  9.962367794E+00 
       137  8.327882384E+01  0.000000000E+00  9.962930354E+00 
       138  8.361253587E+01  0.000000000E+00  9.963713166E+00 
       139  8.394354712E+01  0.000000000E+00  9.964740636E+00 
       140  8.427187943E+01  0.000000000E+00  9.966039304E+00 
       141  8.459755450E+01  0.000000000E+00  9.967638008E+00 
       142  8.492059382E+01  0.000000000E+00  9.969568062E+00 
       143  8.524101873E+01  0.000000000E+00  9.971863434E+00 
       144  8.555885039E+01  0.000000000E+00  9.974560954E+00 
       145  8.587410979E+01  0.000000000E+00  9.977700521E+00 
       146  8.618681774E+01  0.000000000E+00  9.981325333E+00 
       147  8.649699489E+01  0.000000000E+00  9.985482127E+00 
       148  8.680466173E+01  0.000000000E+00  9.990221438E+00 
       149  8.710983857E+01  0.000000000E+00  9.995597878E+00 
       150  8.741254556E+01  0.000000000E+00  1.000167043E+01 
       151  8.771280270E+01  0.000000000E+00  1.000850275E+01 
       152  8.801062980E+01  0.000000000E+00  1.001616355E+01 
       153  8.830604654E+01  0.000000000E+00  1.002472690E+01 
       154  8.859907242E+01  0.000000000E+00  1.003427266E+01 
       155  8.888972679E+01  0.000000000E+00  1.004488688E+01 
       156  8.917802885E+01  0.000000000E+00  1.005666226E+01 
       157  8.946399764E+01  0.000000000E+00  1.006969862E+01 
       158  8.974765203E+01  0.000000000E+00  1.008410342E+01 
       159  9.002901076E+01  0.000000000E+00  1.009999234E+01 
       160  9.030809241E+01  0.000000000E+00  1.011748986E+01 
       161  9.058491540E+01  0.000000000E+00  1.013672996E+01 
       162  9.085949802E+01  0.000000000E+00  1.015785678E+01 
       163  9.113185839E+01  0.000000000E+00  1.018102544E+01 
       164  9.140201451E+01  0.000000000E+00  1.020640284E+01 
       165  9.166998421E+01  0.000000000E+00  1.023416862E+01 
       166  9.193578518E+01  0.000000000E+00  1.026451617E+01 
       167  9.219943499E+01  0.000000000E+00  1.029765368E+01 
       168  9.246095103E+01  0.000000000E+00  1.033380540E+01 
       169  9.272035058E+01  0.000000000E+00  1.037321310E+01 
       170  9.297765077E+01  0.000000000E+00  1.041613657E+01 
       171  9.323286858E+01  0.000000000E+00  1.046285599E+01 
       172  9.348602087E+01  0.000000000E+00  1.051367563E+01 
       173  9.373712436E+01  0.000000000E+00  1.057009768E+01 
       174  9.398619563E+01  0.000000000E+00  1.063167057E+01 
       175  9.423325112E+01  0.000000000E+00  1.069775426E+01 
       176  9.447830715E+01  0.000000000E+00  1.071148576E+01 
       177  9.472137990E+01  0.000000000E+00  1.072995412E+01 
       178  9.496248543E+01  0.000000000E+00  1.080675091E+01 
       179  9.520163964E+01  0.000000000E+00  1.089459643E+01 
       180  9.543885834E+01  0.000000000E+00  1.100430944E+01 
       181  9.567415720E+01  0.000000000E+00  1.111818833E+01 
       182  9.590755173E+01  0.000000000E+00  1.122743767E+01 
       183  9.613905737E+01  0.000000000E+00  1.134267499E+01 
       184  9.636868940E+01  0.000000000E+00  1.146755731E+01 
       185  9.659646297E+01  0.000000000E+00  1.160290157E+01 
       186  9.682239314E+01  0.000000000E+00  1.174960416E+01 
       187  9.704649481E+01  0.000000000E+00  1.191371218E+01 
       188  9.726878279E+01  0.000000000E+00  1.209167978E+01 
       189  9.748927176E+01  0.000000000E+00  1.228535716E+01 
       190  9.770797628E+01  0.000000000E+00  1.249556148E+01 
       191  9.792491078E+01  0.000000000E+00  1.272451004E+01 
       192  9.814008960E+01  0.000000000E+00  1.297328132E+01 
       193  9.835352693E+01  0.000000000E+00  1.323769835E+01 
       194  9.856523689E+01  0.000000000E+00  1.352546294E+01 
       195  9.877523344E+01  0.000000000E+00  1.383005882E+01 
       196  9.898353045E+01  0.000000000E+00  1.416221672E+01 
       197  9.919014168E+01  0.000000000E+00  1.453356257E+01 
       198  9.939508077E+01  0.000000000E+00  1.493943982E+01 
       199  9.959836126E+01  0.000000000E+00  1.538369446E+01 
       200  9.979999657E+01  0.000000000E+00  1.587325260E+01 
       201  1.000000000E+02  0.000000000E+00  1.482027988E+01 
       202  1.002500000E+02  0.000000000E+00  1.323223528E+01 
       203  1.005000000E+02  0.000000000E+00  1.330654611E+01 
       204  1.007500000E+02  0.000000000E+00  1.334734570E+01 
       205  1.010000000E+02  0.000000000E+00  1.336929899E+01 
       206  1.012500000E+02  0.000000000E+00  1.337748878E+01 
       207  1.015000000E+02  0.000000000E+00  1.337520520E+01 
       208  1.017500000E+02  0.000000000E+00  1.336474603E+01 
       209  1.020000000E+02  0.000000000E+00  1.334780039E+01 
       210  1.022500000E+02  0.000000000E+00  1.332565460E+01 
       211  1.025000000E+02  0.000000000E+00  1.329931328E+01 
       212  1.027500000E+02  0.000000000E+00  1.326957573E+01 
       213  1.030000000E+02  0.000000000E+00  1.323708699E+01 
       214  1.032500000E+02  0.000000000E+00  1.320237333E+01 
       215  1.035000000E+02  0.000000000E+00  1.316586783E+01 
       216  1.037500000E+02  0.000000000E+00  1.312792936E+01 
       217  1.040000000E+02  0.000000000E+00  1.308885694E+01 
       218  1.042500000E+02  0.000000000E+00  1.304890088E+01 
       219  1.045000000E+02  0.000000000E+00  1.300827143E+01 
       220  1.047500000E+02  0.000000000E+00  1.296714572E+01 
       221  1.050000000E+02  0.000000000E+00  1.292567334E+01 
       222  1.052500000E+02  0.000000000E+00  1.288398085E+01 
       223  1.055000000E+02  0.000000000E+00  1.284217547E+01 
       224  1.057500000E+02  0.000000000E+00  1.280034812E+01 
       225  1.060000000E+02  0.000000000E+00  1.275857594E+01 
       226  1.062500000E+02  0.000000000E+00  1.271692441E+01 
       227  1.065000000E+02  0.000000000E+00  1.267544909E+01 
       228  1.067500000E+02  0.000000000E+00  1.263419710E+01 
       229  1.070000000E+02  0.000000000E+00  1.259320836E+01 
       230  1.072500000E+02  0.000000000E+00  1.255251667E+01 
       231  1.075000000E+02  0.000000000E+00  1.251215054E+01 
       232  1.077500000E+02  0.000000000E+00  1.247213400E+01 
       233  1.080000000E+02  0.000000000E+00  1.243248724E+01 
       234  1.082500000E+02  0.000000000E+00  1.239322710E+01 
       235  1.085000000E+02  0.000000000E+00  1.235436762E+01 
       236  1.087500000E+02  0.000000000E+00  1.231592036E+01 
       237  1.090000000E+02  0.000000000E+00  1.227789481E+01 
       238  1.092500000E+02  0.000000000E+00  1.224029863E+01 
       239  1.095000000E+02  0.000000000E+00  1.220313791E+01 
       240  1.097500000E+02  0.000000000E+00  1.216641742E+01 
       241  1.100000000E+02  0.000000000E+00  1.213014076E+01 
       242  1.102500000E+02  0.000000000E+00  1.209431052E+01 
       243  1.105000000E+02  0.000000000E+00  1.205892842E+01 
       244  1.107500000E+02  0.000000000E+00  1.202399544E+01 
       245  1.110000000E+02  0.000000000E+00  1.198951191E+01 
       246  1.112500000E+02  0.000000000E+00  1.195547759E+01 
       247  1.115000000E+02  0.000000000E+00  1.192189175E+01 
       248  1.117500000E+02  0.000000000E+00  1.188875325E+01 
       249  1.120000000E+02  0.000000000E+00  1.185606058E+01 
       250  1.122500000E+02  0.000000000E+00  1.182381190E+01 
       251  1.125000000E+02  0.000000000E+00  1.179200509E+01 
       252  1.127500000E+02  0.000000000E+00  1.176063781E+01 
       253  1.130000000E+02  0.000000000E+00  1.172970750E+01 
       254  1.132500000E+02  0.000000000E+00  1.169921140E+01 
       255  1.135000000E+02  0.000000000E+00  1.166914661E+01 
       256  1.137500000E+02  0.000000000E+00  1.163951009E+01 
       257  1.140000000E+02  0.000000000E+00  1.161029867E+01 
       258  1.142500000E+02  0.000000000E+00  1.158150908E+01 
       259  1.145000000E+02  0.000000000E+00  1.155313796E+01 
       260  1.147500000E+02  0.000000000E+00  1.152518187E+01 
       261  1.150000000E+02  0.000000000E+00  1.149763728E+01 
       262  1.152500000E+02  0.000000000E+00  1.147050064E+01 
       263  1.155000000E+02  0.000000000E+00  1.144376832E+01 
       264  1.157500000E+02  0.000000000E+00  1.141743664E+01 
       265  1.160000000E+02  0.000000000E+00  1.139150190E+01 
       266  1.162500000E+02  0.000000000E+00  1.136596036E+01 
       267  1.165000000E+02  0.000000000E+00  1.134080825E+01 
       268  1.167500000E+02  0.000000000E+00  1.131604179E+01 
       269  1.170000000E+02  0.000000000E+00  1.129165715E+01 
       270  1.172500000E+02  0.000000000E+00  1.126765052E+01 
       271  1.175000000E+02  0.000000000E+00  1.124401805E+01 
       272  1.177500000E+02  0.000000000E+00  1.122075590E+01 
       273  1.180000000E+02  0.000000000E+00  1.119786022E+01 
       274  1.182500000E+02  0.000000000E+00  1.117532715E+01 
       275  1.185000000E+02  0.000000000E+00  1.115315283E+01 
       276  1.187500000E+02  0.000000000E+00  1.113133341E+01 
       277  1.190000000E+02  0.000000000E+00  1.110986502E+01 
       278  1.192500000E+02  0.000000000E+00  1.108874382E+01 
       279  1.195000000E+02  0.000000000E+00  1.106796597E+01 
       280  1.197500000E+02  0.000000000E+00  1.104752762E+01 
       281  1.200000000E+02  0.000000000E+00  1.102742496E+01 
       282  1.202500000E+02  0.000000000E+00  1.100765415E+01 
       283  1.205000000E+02  0.000000000E+00  1.098821141E+01 
       284  1.207500000E+02  0.000000000E+00  1.096909294E+01 
       285  1.210000000E+02  0.000000000E+00  1.095029496E+01 
       286  1.212500000E+02  0.000000000E+00  1.093181372E+01 
       287  1.215000000E+02  0.000000000E+00  1.091364546E+01 
       288  1.217500000E+02  0.000000000E+00  1.089578647E+01 
       289  1.220000000E+02  0.000000000E+00  1.087823304E+01 
       290  1.222500000E+02  0.000000000E+00  1.086098148E+01 
       291  1.225000000E+02  0.000000000E+00  1.084402812E+01 
       292  1.227500000E+02  0.000000000E+00  1.082736932E+01 
       293  1.230000000E+02  0.000000000E+00  1.081100147E+01 
       294  1.232500000E+02  0.000000000E+00  1.079492095E+01 
       295  1.235000000E+02  0.000000000E+00  1.077912420E+01 
       296  1.237500000E+02  0.000000000E+00  1.076360766E+01 
       297  1.240000000E+02  0.000000000E+00  1.074836782E+01 
       298  1.242500000E+02  0.000000000E+00  1.073340117E+01 
       299  1.245000000E+02  0.000000000E+00  1.071870425E+01 
       300  1.247500000E+02  0.000000000E+00  1.070427360E+01 
       301  1.250000000E+02  0.000000000E+00  1.069010582E+01 
       302  1.252500000E+02  0.000000000E+00  1.067619752E+01 
       303  1.255000000E+02  0.000000000E+00  1.066254534E+01 
       304  1.257500000E+02  0.000000000E+00  1.064914595E+01 
       305  1.260000000E+02  0.000000000E+00  1.063599607E+01 
       306  1.262500000E+02  0.000000000E+00  1.062309241E+01 
       307  1.265000000E+02  0.000000000E+00  1.061043176E+01 
       308  1.267500000E+02  0.000000000E+00  1.059801090E+01 
       309  1.270000000E+02  0.000000000E+00  1.058582667E+01 
       310  1.272500000E+02  0.000000000E+00  1.057387593E+01 
       311  1.275000000E+02  0.000000000E+00  1.056215558E+01 
       312  1.277500000E+02  0.000000000E+00  1.055066255E+01 
       313  1.280000000E+02  0.000000000E+00  1.053939380E+01 
       314  1.282500000E+02  0.000000000E+00  1.052834633E+01 
       315  1.285000000E+02  0.000000000E+00  1.051751718E+01 
       316  1.287500000E+02  0.000000000E+00  1.050690342E+01 
       317  1.290000000E+02  0.000000000E+00  1.049650215E+01 
       318  1.292500000E+02  0.000000000E+00  1.048631051E+01 
       319  1.295000000E+02  0.000000000E+00  1.047632568E+01 
       320  1.297500000E+02  0.000000000E+00  1.046654489E+01 
       321  1.300000000E+02  0.000000000E+00  1.045696536E+01 
       322  1.302500000E+02  0.000000000E+00  1.044758441E+01 
       323  1.305000000E+02  0.000000000E+00  1.043839934E+01 
       324  1.307500000E+02  0.000000000E+00  1.042940753E+01 
       325  1.310000000E+02  0.000000000E+00  1.042060638E+01 
       326  1.312500000E+02  0.000000000E+00  1.041199333E+01 
       327  1.315000000E+02  0.000000000E+00  1.040356585E+01 
       328  1.317500000E+02  0.000000000E+00  1.039532147E+01 
       329  1.320000000E+02  0.000000000E+00  1.038725773E+01 
       330  1.322500000E+02  0.000000000E+00  1.037937225E+01 
       331  1.325000000E+02  0.000000000E+00  1.037166264E+01 
