nodenumber     x-coordinate     y-coordinate           udm-11 
         1  0.000000000E+00  0.000000000E+00  1.000294807E+01 
         2  1.007701384E+00  0.000000000E+00  1.000276893E+01 
         3  2.007247274E+00  0.000000000E+00  1.000096599E+01 
         4  2.998703673E+00  0.000000000E+00  9.999354037E+00 
         5  3.982136051E+00  0.000000000E+00  9.999330866E+00 
         6  4.957609346E+00  0.000000000E+00  9.999276138E+00 
         7  5.925187975E+00  0.000000000E+00  9.999207507E+00 
         8  6.884935829E+00  0.000000000E+00  9.999129339E+00 
         9  7.836916284E+00  0.000000000E+00  9.999044623E+00 
        10  8.781192203E+00  0.000000000E+00  9.998955359E+00 
        11  9.717825941E+00  0.000000000E+00  9.998862868E+00 
        12  1.064687935E+01  0.000000000E+00  9.998768020E+00 
        13  1.156841377E+01  0.000000000E+00  9.998671375E+00 
        14  1.248249006E+01  0.000000000E+00  9.998573294E+00 
        15  1.338916858E+01  0.000000000E+00  9.998474009E+00 
        16  1.428850920E+01  0.000000000E+00  9.998373669E+00 
        17  1.518057130E+01  0.000000000E+00  9.998272373E+00 
        18  1.606541380E+01  0.000000000E+00  9.998170192E+00 
        19  1.694309512E+01  0.000000000E+00  9.998067185E+00 
        20  1.781367322E+01  0.000000000E+00  9.997963402E+00 
        21  1.867720559E+01  0.000000000E+00  9.997858892E+00 
        22  1.953374925E+01  0.000000000E+00  9.997753706E+00 
        23  2.038336076E+01  0.000000000E+00  9.997647895E+00 
        24  2.122609622E+01  0.000000000E+00  9.997541514E+00 
        25  2.206201128E+01  0.000000000E+00  9.997434617E+00 
        26  2.289116114E+01  0.000000000E+00  9.997327260E+00 
        27  2.371360056E+01  0.000000000E+00  9.997219496E+00 
        28  2.452938383E+01  0.000000000E+00  9.997111379E+00 
        29  2.533856484E+01  0.000000000E+00  9.997002961E+00 
        30  2.614119701E+01  0.000000000E+00  9.996894290E+00 
        31  2.693733335E+01  0.000000000E+00  9.996785411E+00 
        32  2.772702642E+01  0.000000000E+00  9.996676369E+00 
        33  2.851032837E+01  0.000000000E+00  9.996567201E+00 
        34  2.928729093E+01  0.000000000E+00  9.996457943E+00 
        35  3.005796541E+01  0.000000000E+00  9.996348628E+00 
        36  3.082240268E+01  0.000000000E+00  9.996239285E+00 
        37  3.158065324E+01  0.000000000E+00  9.996129940E+00 
        38  3.233276716E+01  0.000000000E+00  9.996020614E+00 
        39  3.307879409E+01  0.000000000E+00  9.995911329E+00 
        40  3.381878330E+01  0.000000000E+00  9.995802100E+00 
        41  3.455278365E+01  0.000000000E+00  9.995692942E+00 
        42  3.528084362E+01  0.000000000E+00  9.995583866E+00 
        43  3.600301127E+01  0.000000000E+00  9.995474879E+00 
        44  3.671933431E+01  0.000000000E+00  9.995365988E+00 
        45  3.742986002E+01  0.000000000E+00  9.995257195E+00 
        46  3.813463533E+01  0.000000000E+00  9.995148500E+00 
        47  3.883370678E+01  0.000000000E+00  9.995039900E+00 
        48  3.952712052E+01  0.000000000E+00  9.994931388E+00 
        49  4.021492235E+01  0.000000000E+00  9.994822954E+00 
        50  4.089715769E+01  0.000000000E+00  9.994714585E+00 
        51  4.157387159E+01  0.000000000E+00  9.994606263E+00 
        52  4.224510872E+01  0.000000000E+00  9.994497966E+00 
        53  4.291091342E+01  0.000000000E+00  9.994389666E+00 
        54  4.357132966E+01  0.000000000E+00  9.994281334E+00 
        55  4.422640104E+01  0.000000000E+00  9.994172930E+00 
        56  4.487617081E+01  0.000000000E+00  9.994064412E+00 
        57  4.552068189E+01  0.000000000E+00  9.993955731E+00 
        58  4.615997684E+01  0.000000000E+00  9.993846831E+00 
        59  4.679409786E+01  0.000000000E+00  9.993737650E+00 
        60  4.742308684E+01  0.000000000E+00  9.993628116E+00 
        61  4.804698530E+01  0.000000000E+00  9.993518152E+00 
        62  4.866583446E+01  0.000000000E+00  9.993407672E+00 
        63  4.927967516E+01  0.000000000E+00  9.993296582E+00 
        64  4.988854795E+01  0.000000000E+00  9.993184778E+00 
        65  5.049249303E+01  0.000000000E+00  9.993072148E+00 
        66  5.109155028E+01  0.000000000E+00  9.992958572E+00 
        67  5.168575926E+01  0.000000000E+00  9.992843919E+00 
        68  5.227515921E+01  0.000000000E+00  9.992728050E+00 
        69  5.285978905E+01  0.000000000E+00  9.992610815E+00 
        70  5.343968738E+01  0.000000000E+00  9.992492058E+00 
        71  5.401489250E+01  0.000000000E+00  9.992371609E+00 
        72  5.458544238E+01  0.000000000E+00  9.992249295E+00 
        73  5.515137472E+01  0.000000000E+00  9.992124928E+00 
        74  5.571272686E+01  0.000000000E+00  9.991998317E+00 
        75  5.626953590E+01  0.000000000E+00  9.991869259E+00 
        76  5.682183858E+01  0.000000000E+00  9.991737545E+00 
        77  5.736967139E+01  0.000000000E+00  9.991602959E+00 
        78  5.791307049E+01  0.000000000E+00  9.991465277E+00 
        79  5.845207178E+01  0.000000000E+00  9.991324269E+00 
        80  5.898671083E+01  0.000000000E+00  9.991179699E+00 
        81  5.951702297E+01  0.000000000E+00  9.991031327E+00 
        82  6.004304320E+01  0.000000000E+00  9.990878907E+00 
        83  6.056480627E+01  0.000000000E+00  9.990722189E+00 
        84  6.108234661E+01  0.000000000E+00  9.990560920E+00 
        85  6.159569842E+01  0.000000000E+00  9.990394842E+00 
        86  6.210489559E+01  0.000000000E+00  9.990223696E+00 
        87  6.260997174E+01  0.000000000E+00  9.990047221E+00 
        88  6.311096022E+01  0.000000000E+00  9.989865150E+00 
        89  6.360789412E+01  0.000000000E+00  9.989677218E+00 
        90  6.410080625E+01  0.000000000E+00  9.989483156E+00 
        91  6.458972916E+01  0.000000000E+00  9.989282694E+00 
        92  6.507469514E+01  0.000000000E+00  9.989075557E+00 
        93  6.555573621E+01  0.000000000E+00  9.988861470E+00 
        94  6.603288413E+01  0.000000000E+00  9.988640152E+00 
        95  6.650617042E+01  0.000000000E+00  9.988411320E+00 
        96  6.697562632E+01  0.000000000E+00  9.988174682E+00 
        97  6.744128283E+01  0.000000000E+00  9.987929943E+00 
        98  6.790317071E+01  0.000000000E+00  9.987676797E+00 
        99  6.836132046E+01  0.000000000E+00  9.987414928E+00 
       100  6.881576232E+01  0.000000000E+00  9.987144007E+00 
       101  6.926652631E+01  0.000000000E+00  9.986863689E+00 
       102  6.971364219E+01  0.000000000E+00  9.986573614E+00 
       103  7.015713949E+01  0.000000000E+00  9.986273395E+00 
       104  7.059704749E+01  0.000000000E+00  9.985962623E+00 
       105  7.103339524E+01  0.000000000E+00  9.985640860E+00 
       106  7.146621156E+01  0.000000000E+00  9.985307629E+00 
       107  7.189552503E+01  0.000000000E+00  9.984962418E+00 
       108  7.232136399E+01  0.000000000E+00  9.984604667E+00 
       109  7.274375656E+01  0.000000000E+00  9.984233765E+00 
       110  7.316273064E+01  0.000000000E+00  9.983849041E+00 
       111  7.357831389E+01  0.000000000E+00  9.983449758E+00 
       112  7.399053376E+01  0.000000000E+00  9.983035104E+00 
       113  7.439941746E+01  0.000000000E+00  9.982604183E+00 
       114  7.480499201E+01  0.000000000E+00  9.982156005E+00 
       115  7.520728416E+01  0.000000000E+00  9.981689476E+00 
       116  7.560632051E+01  0.000000000E+00  9.981203383E+00 
       117  7.600212738E+01  0.000000000E+00  9.980696387E+00 
       118  7.639473092E+01  0.000000000E+00  9.980167003E+00 
       119  7.678415706E+01  0.000000000E+00  9.979613590E+00 
       120  7.717043151E+01  0.000000000E+00  9.979034331E+00 
       121  7.755357977E+01  0.000000000E+00  9.978427220E+00 
       122  7.793362715E+01  0.000000000E+00  9.977790037E+00 
       123  7.831059875E+01  0.000000000E+00  9.977120333E+00 
       124  7.868451945E+01  0.000000000E+00  9.976415406E+00 
       125  7.905541395E+01  0.000000000E+00  9.975672275E+00 
       126  7.942330674E+01  0.000000000E+00  9.974887660E+00 
       127  7.978822211E+01  0.000000000E+00  9.974057946E+00 
       128  8.015018416E+01  0.000000000E+00  9.973179162E+00 
       129  8.050921679E+01  0.000000000E+00  9.972246943E+00 
       130  8.086534371E+01  0.000000000E+00  9.971256495E+00 
       131  8.121858844E+01  0.000000000E+00  9.970202564E+00 
       132  8.156897429E+01  0.000000000E+00  9.969079389E+00 
       133  8.191652442E+01  0.000000000E+00  9.967880664E+00 
       134  8.226126177E+01  0.000000000E+00  9.966599490E+00 
       135  8.260320909E+01  0.000000000E+00  9.965228325E+00 
       136  8.294238899E+01  0.000000000E+00  9.963758934E+00 
       137  8.327882384E+01  0.000000000E+00  9.962182330E+00 
       138  8.361253587E+01  0.000000000E+00  9.960488715E+00 
       139  8.394354712E+01  0.000000000E+00  9.958667416E+00 
       140  8.427187943E+01  0.000000000E+00  9.956706815E+00 
       141  8.459755450E+01  0.000000000E+00  9.954594277E+00 
       142  8.492059382E+01  0.000000000E+00  9.952316075E+00 
       143  8.524101873E+01  0.000000000E+00  9.949857301E+00 
       144  8.555885039E+01  0.000000000E+00  9.947201786E+00 
       145  8.587410979E+01  0.000000000E+00  9.944332002E+00 
       146  8.618681774E+01  0.000000000E+00  9.941228968E+00 
       147  8.649699489E+01  0.000000000E+00  9.937872142E+00 
       148  8.680466173E+01  0.000000000E+00  9.934239317E+00 
       149  8.710983857E+01  0.000000000E+00  9.930306504E+00 
       150  8.741254556E+01  0.000000000E+00  9.926047812E+00 
       151  8.771280270E+01  0.000000000E+00  9.921435321E+00 
       152  8.801062980E+01  0.000000000E+00  9.916438950E+00 
       153  8.830604654E+01  0.000000000E+00  9.911026322E+00 
       154  8.859907242E+01  0.000000000E+00  9.905162618E+00 
       155  8.888972679E+01  0.000000000E+00  9.898810429E+00 
       156  8.917802885E+01  0.000000000E+00  9.891929601E+00 
       157  8.946399764E+01  0.000000000E+00  9.884477076E+00 
       158  8.974765203E+01  0.000000000E+00  9.876406733E+00 
       159  9.002901076E+01  0.000000000E+00  9.867669214E+00 
       160  9.030809241E+01  0.000000000E+00  9.858211755E+00 
       161  9.058491540E+01  0.000000000E+00  9.847978019E+00 
       162  9.085949802E+01  0.000000000E+00  9.836907912E+00 
       163  9.113185839E+01  0.000000000E+00  9.824937417E+00 
       164  9.140201451E+01  0.000000000E+00  9.811998415E+00 
       165  9.166998421E+01  0.000000000E+00  9.798018521E+00 
       166  9.193578518E+01  0.000000000E+00  9.782920911E+00 
       167  9.219943499E+01  0.000000000E+00  9.766624168E+00 
       168  9.246095103E+01  0.000000000E+00  9.749042125E+00 
       169  9.272035058E+01  0.000000000E+00  9.730083440E+00 
       170  9.297765077E+01  0.000000000E+00  9.709653494E+00 
       171  9.323286858E+01  0.000000000E+00  9.687652709E+00 
       172  9.348602087E+01  0.000000000E+00  9.663972311E+00 
       173  9.373712436E+01  0.000000000E+00  9.637965806E+00 
       174  9.398619563E+01  0.000000000E+00  9.609885280E+00 
       175  9.423325112E+01  0.000000000E+00  9.580072023E+00 
       176  9.447830715E+01  0.000000000E+00  9.574287220E+00 
       177  9.472137990E+01  0.000000000E+00  9.566626951E+00 
       178  9.496248543E+01  0.000000000E+00  9.532977715E+00 
       179  9.520163964E+01  0.000000000E+00  9.494804611E+00 
       180  9.543885834E+01  0.000000000E+00  9.447274501E+00 
       181  9.567415720E+01  0.000000000E+00  9.398749582E+00 
       182  9.590755173E+01  0.000000000E+00  9.353317623E+00 
       183  9.613905737E+01  0.000000000E+00  9.306215145E+00 
       184  9.636868940E+01  0.000000000E+00  9.255964198E+00 
       185  9.659646297E+01  0.000000000E+00  9.202401707E+00 
       186  9.682239314E+01  0.000000000E+00  9.145361982E+00 
       187  9.704649481E+01  0.000000000E+00  9.082550567E+00 
       188  9.726878279E+01  0.000000000E+00  9.015778707E+00 
       189  9.748927176E+01  0.000000000E+00  8.944693945E+00 
       190  9.770797628E+01  0.000000000E+00  8.869285206E+00 
       191  9.792491078E+01  0.000000000E+00  8.789197792E+00 
       192  9.814008960E+01  0.000000000E+00  8.704426815E+00 
       193  9.835352693E+01  0.000000000E+00  8.617166500E+00 
       194  9.856523689E+01  0.000000000E+00  8.525031037E+00 
       195  9.877523344E+01  0.000000000E+00  8.431011342E+00 
       196  9.898353045E+01  0.000000000E+00  8.332000889E+00 
       197  9.919014168E+01  0.000000000E+00  8.224780212E+00 
       198  9.939508077E+01  0.000000000E+00  8.112150732E+00 
       199  9.959836126E+01  0.000000000E+00  7.994007688E+00 
       200  9.979999657E+01  0.000000000E+00  7.870173514E+00 
       201  1.000000000E+02  0.000000000E+00  8.238406896E+00 
       202  1.002500000E+02  0.000000000E+00  8.769978818E+00 
       203  1.005000000E+02  0.000000000E+00  8.761409670E+00 
       204  1.007500000E+02  0.000000000E+00  8.762754312E+00 
       205  1.010000000E+02  0.000000000E+00  8.769708960E+00 
       206  1.012500000E+02  0.000000000E+00  8.780683347E+00 
       207  1.015000000E+02  0.000000000E+00  8.794629108E+00 
       208  1.017500000E+02  0.000000000E+00  8.810805289E+00 
       209  1.020000000E+02  0.000000000E+00  8.828663576E+00 
       210  1.022500000E+02  0.000000000E+00  8.847785413E+00 
       211  1.025000000E+02  0.000000000E+00  8.867844309E+00 
       212  1.027500000E+02  0.000000000E+00  8.888581621E+00 
       213  1.030000000E+02  0.000000000E+00  8.909790152E+00 
       214  1.032500000E+02  0.000000000E+00  8.931302583E+00 
       215  1.035000000E+02  0.000000000E+00  8.952983046E+00 
       216  1.037500000E+02  0.000000000E+00  8.974720815E+00 
       217  1.040000000E+02  0.000000000E+00  8.996425491E+00 
       218  1.042500000E+02  0.000000000E+00  9.018023261E+00 
       219  1.045000000E+02  0.000000000E+00  9.039453937E+00 
       220  1.047500000E+02  0.000000000E+00  9.060668603E+00 
       221  1.050000000E+02  0.000000000E+00  9.081627700E+00 
       222  1.052500000E+02  0.000000000E+00  9.102299480E+00 
       223  1.055000000E+02  0.000000000E+00  9.122658728E+00 
       224  1.057500000E+02  0.000000000E+00  9.142685705E+00 
       225  1.060000000E+02  0.000000000E+00  9.162365278E+00 
       226  1.062500000E+02  0.000000000E+00  9.181686179E+00 
       227  1.065000000E+02  0.000000000E+00  9.200640395E+00 
       228  1.067500000E+02  0.000000000E+00  9.219222651E+00 
       229  1.070000000E+02  0.000000000E+00  9.237429966E+00 
       230  1.072500000E+02  0.000000000E+00  9.255261288E+00 
       231  1.075000000E+02  0.000000000E+00  9.272717178E+00 
       232  1.077500000E+02  0.000000000E+00  9.289799536E+00 
       233  1.080000000E+02  0.000000000E+00  9.306511381E+00 
       234  1.082500000E+02  0.000000000E+00  9.322856650E+00 
       235  1.085000000E+02  0.000000000E+00  9.338840033E+00 
       236  1.087500000E+02  0.000000000E+00  9.354466832E+00 
       237  1.090000000E+02  0.000000000E+00  9.369742837E+00 
       238  1.092500000E+02  0.000000000E+00  9.384674226E+00 
       239  1.095000000E+02  0.000000000E+00  9.399267473E+00 
       240  1.097500000E+02  0.000000000E+00  9.413529270E+00 
       241  1.100000000E+02  0.000000000E+00  9.427466472E+00 
       242  1.102500000E+02  0.000000000E+00  9.441086030E+00 
       243  1.105000000E+02  0.000000000E+00  9.454394954E+00 
       244  1.107500000E+02  0.000000000E+00  9.467400268E+00 
       245  1.110000000E+02  0.000000000E+00  9.480108979E+00 
       246  1.112500000E+02  0.000000000E+00  9.492528049E+00 
       247  1.115000000E+02  0.000000000E+00  9.504664371E+00 
       248  1.117500000E+02  0.000000000E+00  9.516524749E+00 
       249  1.120000000E+02  0.000000000E+00  9.528115883E+00 
       250  1.122500000E+02  0.000000000E+00  9.539444357E+00 
       251  1.125000000E+02  0.000000000E+00  9.550516625E+00 
       252  1.127500000E+02  0.000000000E+00  9.561339007E+00 
       253  1.130000000E+02  0.000000000E+00  9.571917679E+00 
       254  1.132500000E+02  0.000000000E+00  9.582258670E+00 
       255  1.135000000E+02  0.000000000E+00  9.592367860E+00 
       256  1.137500000E+02  0.000000000E+00  9.602250975E+00 
       257  1.140000000E+02  0.000000000E+00  9.611913587E+00 
       258  1.142500000E+02  0.000000000E+00  9.621361115E+00 
       259  1.145000000E+02  0.000000000E+00  9.630598824E+00 
       260  1.147500000E+02  0.000000000E+00  9.639631828E+00 
       261  1.150000000E+02  0.000000000E+00  9.648465088E+00 
       262  1.152500000E+02  0.000000000E+00  9.657103421E+00 
       263  1.155000000E+02  0.000000000E+00  9.665551494E+00 
       264  1.157500000E+02  0.000000000E+00  9.673813834E+00 
       265  1.160000000E+02  0.000000000E+00  9.681894829E+00 
       266  1.162500000E+02  0.000000000E+00  9.689798729E+00 
       267  1.165000000E+02  0.000000000E+00  9.697529652E+00 
       268  1.167500000E+02  0.000000000E+00  9.705091590E+00 
       269  1.170000000E+02  0.000000000E+00  9.712488405E+00 
       270  1.172500000E+02  0.000000000E+00  9.719723842E+00 
       271  1.175000000E+02  0.000000000E+00  9.726801527E+00 
       272  1.177500000E+02  0.000000000E+00  9.733724973E+00 
       273  1.180000000E+02  0.000000000E+00  9.740497582E+00 
       274  1.182500000E+02  0.000000000E+00  9.747122654E+00 
       275  1.185000000E+02  0.000000000E+00  9.753603382E+00 
       276  1.187500000E+02  0.000000000E+00  9.759942866E+00 
       277  1.190000000E+02  0.000000000E+00  9.766144109E+00 
       278  1.192500000E+02  0.000000000E+00  9.772210024E+00 
       279  1.195000000E+02  0.000000000E+00  9.778143436E+00 
       280  1.197500000E+02  0.000000000E+00  9.783947089E+00 
       281  1.200000000E+02  0.000000000E+00  9.789623645E+00 
       282  1.202500000E+02  0.000000000E+00  9.795175689E+00 
       283  1.205000000E+02  0.000000000E+00  9.800605734E+00 
       284  1.207500000E+02  0.000000000E+00  9.805916222E+00 
       285  1.210000000E+02  0.000000000E+00  9.811109527E+00 
       286  1.212500000E+02  0.000000000E+00  9.816187960E+00 
       287  1.215000000E+02  0.000000000E+00  9.821153769E+00 
       288  1.217500000E+02  0.000000000E+00  9.826009145E+00 
       289  1.220000000E+02  0.000000000E+00  9.830756221E+00 
       290  1.222500000E+02  0.000000000E+00  9.835397077E+00 
       291  1.225000000E+02  0.000000000E+00  9.839933743E+00 
       292  1.227500000E+02  0.000000000E+00  9.844368199E+00 
       293  1.230000000E+02  0.000000000E+00  9.848702378E+00 
       294  1.232500000E+02  0.000000000E+00  9.852938169E+00 
       295  1.235000000E+02  0.000000000E+00  9.857077420E+00 
       296  1.237500000E+02  0.000000000E+00  9.861121935E+00 
       297  1.240000000E+02  0.000000000E+00  9.865073483E+00 
       298  1.242500000E+02  0.000000000E+00  9.868933793E+00 
       299  1.245000000E+02  0.000000000E+00  9.872704561E+00 
       300  1.247500000E+02  0.000000000E+00  9.876387448E+00 
       301  1.250000000E+02  0.000000000E+00  9.879984083E+00 
       302  1.252500000E+02  0.000000000E+00  9.883496064E+00 
       303  1.255000000E+02  0.000000000E+00  9.886924960E+00 
       304  1.257500000E+02  0.000000000E+00  9.890272311E+00 
       305  1.260000000E+02  0.000000000E+00  9.893539631E+00 
       306  1.262500000E+02  0.000000000E+00  9.896728407E+00 
       307  1.265000000E+02  0.000000000E+00  9.899840100E+00 
       308  1.267500000E+02  0.000000000E+00  9.902876150E+00 
       309  1.270000000E+02  0.000000000E+00  9.905837971E+00 
       310  1.272500000E+02  0.000000000E+00  9.908726956E+00 
       311  1.275000000E+02  0.000000000E+00  9.911544477E+00 
       312  1.277500000E+02  0.000000000E+00  9.914291884E+00 
       313  1.280000000E+02  0.000000000E+00  9.916970507E+00 
       314  1.282500000E+02  0.000000000E+00  9.919581658E+00 
       315  1.285000000E+02  0.000000000E+00  9.922126627E+00 
       316  1.287500000E+02  0.000000000E+00  9.924606690E+00 
       317  1.290000000E+02  0.000000000E+00  9.927023101E+00 
       318  1.292500000E+02  0.000000000E+00  9.929377099E+00 
       319  1.295000000E+02  0.000000000E+00  9.931669905E+00 
       320  1.297500000E+02  0.000000000E+00  9.933902723E+00 
       321  1.300000000E+02  0.000000000E+00  9.936076741E+00 
