nodenumber     x-coordinate     y-coordinate           udm-11 
         1  0.000000000E+00  0.000000000E+00  1.000211776E+01 
         2  1.007701384E+00  0.000000000E+00  1.000202653E+01 
         3  2.007247274E+00  0.000000000E+00  1.000081917E+01 
         4  2.998703673E+00  0.000000000E+00  9.999741200E+00 
         5  3.982136051E+00  0.000000000E+00  9.999784399E+00 
         6  4.957609346E+00  0.000000000E+00  9.999805450E+00 
         7  5.925187975E+00  0.000000000E+00  9.999816163E+00 
         8  6.884935829E+00  0.000000000E+00  9.999819328E+00 
         9  7.836916284E+00  0.000000000E+00  9.999816961E+00 
        10  8.781192203E+00  0.000000000E+00  9.999810488E+00 
        11  9.717825941E+00  0.000000000E+00  9.999800920E+00 
        12  1.064687935E+01  0.000000000E+00  9.999788967E+00 
        13  1.156841377E+01  0.000000000E+00  9.999775123E+00 
        14  1.248249006E+01  0.000000000E+00  9.999759725E+00 
        15  1.338916858E+01  0.000000000E+00  9.999742994E+00 
        16  1.428850920E+01  0.000000000E+00  9.999725070E+00 
        17  1.518057130E+01  0.000000000E+00  9.999706026E+00 
        18  1.606541380E+01  0.000000000E+00  9.999685892E+00 
        19  1.694309512E+01  0.000000000E+00  9.999664659E+00 
        20  1.781367322E+01  0.000000000E+00  9.999642291E+00 
        21  1.867720559E+01  0.000000000E+00  9.999618729E+00 
        22  1.953374925E+01  0.000000000E+00  9.999593895E+00 
        23  2.038336076E+01  0.000000000E+00  9.999567694E+00 
        24  2.122609622E+01  0.000000000E+00  9.999540016E+00 
        25  2.206201128E+01  0.000000000E+00  9.999510742E+00 
        26  2.289116114E+01  0.000000000E+00  9.999479736E+00 
        27  2.371360056E+01  0.000000000E+00  9.999446853E+00 
        28  2.452938383E+01  0.000000000E+00  9.999411936E+00 
        29  2.533856484E+01  0.000000000E+00  9.999374818E+00 
        30  2.614119701E+01  0.000000000E+00  9.999335318E+00 
        31  2.693733335E+01  0.000000000E+00  9.999293248E+00 
        32  2.772702642E+01  0.000000000E+00  9.999248404E+00 
        33  2.851032837E+01  0.000000000E+00  9.999200576E+00 
        34  2.928729093E+01  0.000000000E+00  9.999149538E+00 
        35  3.005796541E+01  0.000000000E+00  9.999095054E+00 
        36  3.082240268E+01  0.000000000E+00  9.999036878E+00 
        37  3.158065324E+01  0.000000000E+00  9.998974750E+00 
        38  3.233276716E+01  0.000000000E+00  9.998908398E+00 
        39  3.307879409E+01  0.000000000E+00  9.998837541E+00 
        40  3.381878330E+01  0.000000000E+00  9.998761884E+00 
        41  3.455278365E+01  0.000000000E+00  9.998681119E+00 
        42  3.528084362E+01  0.000000000E+00  9.998594928E+00 
        43  3.600301127E+01  0.000000000E+00  9.998502980E+00 
        44  3.671933431E+01  0.000000000E+00  9.998404935E+00 
        45  3.742986002E+01  0.000000000E+00  9.998300437E+00 
        46  3.813463533E+01  0.000000000E+00  9.998189122E+00 
        47  3.883370678E+01  0.000000000E+00  9.998070614E+00 
        48  3.952712052E+01  0.000000000E+00  9.997944525E+00 
        49  4.021492235E+01  0.000000000E+00  9.997810458E+00 
        50  4.089715769E+01  0.000000000E+00  9.997668006E+00 
        51  4.157387159E+01  0.000000000E+00  9.997516749E+00 
        52  4.224510872E+01  0.000000000E+00  9.997356261E+00 
        53  4.291091342E+01  0.000000000E+00  9.997186105E+00 
        54  4.357132966E+01  0.000000000E+00  9.997005836E+00 
        55  4.422640104E+01  0.000000000E+00  9.996815001E+00 
        56  4.487617081E+01  0.000000000E+00  9.996613139E+00 
        57  4.552068189E+01  0.000000000E+00  9.996399781E+00 
        58  4.615997684E+01  0.000000000E+00  9.996174455E+00 
        59  4.679409786E+01  0.000000000E+00  9.995936678E+00 
        60  4.742308684E+01  0.000000000E+00  9.995685967E+00 
        61  4.804698530E+01  0.000000000E+00  9.995421830E+00 
        62  4.866583446E+01  0.000000000E+00  9.995143774E+00 
        63  4.927967516E+01  0.000000000E+00  9.994851303E+00 
        64  4.988854795E+01  0.000000000E+00  9.994543916E+00 
        65  5.049249303E+01  0.000000000E+00  9.994221112E+00 
        66  5.109155028E+01  0.000000000E+00  9.993882388E+00 
        67  5.168575926E+01  0.000000000E+00  9.993527241E+00 
        68  5.227515921E+01  0.000000000E+00  9.993155170E+00 
        69  5.285978905E+01  0.000000000E+00  9.992765671E+00 
        70  5.343968738E+01  0.000000000E+00  9.992358245E+00 
        71  5.401489250E+01  0.000000000E+00  9.991932395E+00 
        72  5.458544238E+01  0.000000000E+00  9.991487625E+00 
        73  5.515137472E+01  0.000000000E+00  9.991023444E+00 
        74  5.571272686E+01  0.000000000E+00  9.990539366E+00 
        75  5.626953590E+01  0.000000000E+00  9.990034907E+00 
        76  5.682183858E+01  0.000000000E+00  9.989509590E+00 
        77  5.736967139E+01  0.000000000E+00  9.988962943E+00 
        78  5.791307049E+01  0.000000000E+00  9.988394501E+00 
        79  5.845207178E+01  0.000000000E+00  9.987803803E+00 
        80  5.898671083E+01  0.000000000E+00  9.987190395E+00 
        81  5.951702297E+01  0.000000000E+00  9.986553831E+00 
        82  6.004304320E+01  0.000000000E+00  9.985893670E+00 
        83  6.056480627E+01  0.000000000E+00  9.985209477E+00 
        84  6.108234661E+01  0.000000000E+00  9.984500822E+00 
        85  6.159569842E+01  0.000000000E+00  9.983767283E+00 
        86  6.210489559E+01  0.000000000E+00  9.983008440E+00 
        87  6.260997174E+01  0.000000000E+00  9.982223880E+00 
        88  6.311096022E+01  0.000000000E+00  9.981413189E+00 
        89  6.360789412E+01  0.000000000E+00  9.980575959E+00 
        90  6.410080625E+01  0.000000000E+00  9.979711777E+00 
        91  6.458972916E+01  0.000000000E+00  9.978820234E+00 
        92  6.507469514E+01  0.000000000E+00  9.977900912E+00 
        93  6.555573621E+01  0.000000000E+00  9.976953389E+00 
        94  6.603288413E+01  0.000000000E+00  9.975977234E+00 
        95  6.650617042E+01  0.000000000E+00  9.974972003E+00 
        96  6.697562632E+01  0.000000000E+00  9.973937235E+00 
        97  6.744128283E+01  0.000000000E+00  9.972872449E+00 
        98  6.790317071E+01  0.000000000E+00  9.971777138E+00 
        99  6.836132046E+01  0.000000000E+00  9.970650765E+00 
       100  6.881576232E+01  0.000000000E+00  9.969492755E+00 
       101  6.926652631E+01  0.000000000E+00  9.968302489E+00 
       102  6.971364219E+01  0.000000000E+00  9.967079298E+00 
       103  7.015713949E+01  0.000000000E+00  9.965822452E+00 
       104  7.059704749E+01  0.000000000E+00  9.964531152E+00 
       105  7.103339524E+01  0.000000000E+00  9.963204519E+00 
       106  7.146621156E+01  0.000000000E+00  9.961841581E+00 
       107  7.189552503E+01  0.000000000E+00  9.960441265E+00 
       108  7.232136399E+01  0.000000000E+00  9.959002378E+00 
       109  7.274375656E+01  0.000000000E+00  9.957523594E+00 
       110  7.316273064E+01  0.000000000E+00  9.956003435E+00 
       111  7.357831389E+01  0.000000000E+00  9.954440256E+00 
       112  7.399053376E+01  0.000000000E+00  9.952832221E+00 
       113  7.439941746E+01  0.000000000E+00  9.951177282E+00 
       114  7.480499201E+01  0.000000000E+00  9.949473156E+00 
       115  7.520728416E+01  0.000000000E+00  9.947717296E+00 
       116  7.560632051E+01  0.000000000E+00  9.945906864E+00 
       117  7.600212738E+01  0.000000000E+00  9.944038697E+00 
       118  7.639473092E+01  0.000000000E+00  9.942109279E+00 
       119  7.678415706E+01  0.000000000E+00  9.940114695E+00 
       120  7.717043151E+01  0.000000000E+00  9.938050598E+00 
       121  7.755357977E+01  0.000000000E+00  9.935912162E+00 
       122  7.793362715E+01  0.000000000E+00  9.933694038E+00 
       123  7.831059875E+01  0.000000000E+00  9.931390300E+00 
       124  7.868451945E+01  0.000000000E+00  9.928994391E+00 
       125  7.905541395E+01  0.000000000E+00  9.926499069E+00 
       126  7.942330674E+01  0.000000000E+00  9.923896335E+00 
       127  7.978822211E+01  0.000000000E+00  9.921177375E+00 
       128  8.015018416E+01  0.000000000E+00  9.918332479E+00 
       129  8.050921679E+01  0.000000000E+00  9.915350969E+00 
       130  8.086534371E+01  0.000000000E+00  9.912221113E+00 
       131  8.121858844E+01  0.000000000E+00  9.908930038E+00 
       132  8.156897429E+01  0.000000000E+00  9.905463631E+00 
       133  8.191652442E+01  0.000000000E+00  9.901806444E+00 
       134  8.226126177E+01  0.000000000E+00  9.897941584E+00 
       135  8.260320909E+01  0.000000000E+00  9.893850598E+00 
