nodenumber     x-coordinate     y-coordinate           udm-11 
         1  0.000000000E+00  0.000000000E+00  1.000340935E+01 
         2  1.007701384E+00  0.000000000E+00  1.000324385E+01 
         3  2.007247274E+00  0.000000000E+00  1.000125670E+01 
         4  2.998703673E+00  0.000000000E+00  9.999478943E+00 
         5  3.982136051E+00  0.000000000E+00  9.999514325E+00 
         6  4.957609346E+00  0.000000000E+00  9.999515595E+00 
         7  5.925187975E+00  0.000000000E+00  9.999501347E+00 
         8  6.884935829E+00  0.000000000E+00  9.999475785E+00 
         9  7.836916284E+00  0.000000000E+00  9.999442001E+00 
        10  8.781192203E+00  0.000000000E+00  9.999402222E+00 
        11  9.717825941E+00  0.000000000E+00  9.999358061E+00 
        12  1.064687935E+01  0.000000000E+00  9.999310692E+00 
        13  1.156841377E+01  0.000000000E+00  9.999260970E+00 
        14  1.248249006E+01  0.000000000E+00  9.999209522E+00 
        15  1.338916858E+01  0.000000000E+00  9.999156811E+00 
        16  1.428850920E+01  0.000000000E+00  9.999103177E+00 
        17  1.518057130E+01  0.000000000E+00  9.999048876E+00 
        18  1.606541380E+01  0.000000000E+00  9.998994096E+00 
        19  1.694309512E+01  0.000000000E+00  9.998938980E+00 
        20  1.781367322E+01  0.000000000E+00  9.998883636E+00 
        21  1.867720559E+01  0.000000000E+00  9.998828144E+00 
        22  1.953374925E+01  0.000000000E+00  9.998772567E+00 
        23  2.038336076E+01  0.000000000E+00  9.998716951E+00 
        24  2.122609622E+01  0.000000000E+00  9.998661330E+00 
        25  2.206201128E+01  0.000000000E+00  9.998605732E+00 
        26  2.289116114E+01  0.000000000E+00  9.998550175E+00 
        27  2.371360056E+01  0.000000000E+00  9.998494673E+00 
        28  2.452938383E+01  0.000000000E+00  9.998439232E+00 
        29  2.533856484E+01  0.000000000E+00  9.998383857E+00 
        30  2.614119701E+01  0.000000000E+00  9.998328547E+00 
        31  2.693733335E+01  0.000000000E+00  9.998273297E+00 
        32  2.772702642E+01  0.000000000E+00  9.998218098E+00 
        33  2.851032837E+01  0.000000000E+00  9.998162939E+00 
        34  2.928729093E+01  0.000000000E+00  9.998107802E+00 
        35  3.005796541E+01  0.000000000E+00  9.998052668E+00 
        36  3.082240268E+01  0.000000000E+00  9.997997513E+00 
        37  3.158065324E+01  0.000000000E+00  9.997942305E+00 
        38  3.233276716E+01  0.000000000E+00  9.997887012E+00 
        39  3.307879409E+01  0.000000000E+00  9.997831595E+00 
        40  3.381878330E+01  0.000000000E+00  9.997776010E+00 
        41  3.455278365E+01  0.000000000E+00  9.997720206E+00 
        42  3.528084362E+01  0.000000000E+00  9.997664129E+00 
        43  3.600301127E+01  0.000000000E+00  9.997607716E+00 
        44  3.671933431E+01  0.000000000E+00  9.997550900E+00 
        45  3.742986002E+01  0.000000000E+00  9.997493606E+00 
        46  3.813463533E+01  0.000000000E+00  9.997435754E+00 
        47  3.883370678E+01  0.000000000E+00  9.997377254E+00 
        48  3.952712052E+01  0.000000000E+00  9.997318012E+00 
        49  4.021492235E+01  0.000000000E+00  9.997257923E+00 
        50  4.089715769E+01  0.000000000E+00  9.997196878E+00 
        51  4.157387159E+01  0.000000000E+00  9.997134756E+00 
        52  4.224510872E+01  0.000000000E+00  9.997071431E+00 
        53  4.291091342E+01  0.000000000E+00  9.997006768E+00 
        54  4.357132966E+01  0.000000000E+00  9.996940622E+00 
        55  4.422640104E+01  0.000000000E+00  9.996872839E+00 
        56  4.487617081E+01  0.000000000E+00  9.996803259E+00 
