nodenumber     x-coordinate     y-coordinate           udm-11 
         1  0.000000000E+00  0.000000000E+00  1.000320920E+01 
         2  1.007701384E+00  0.000000000E+00  1.000307846E+01 
         3  2.007247274E+00  0.000000000E+00  1.000127793E+01 
         4  2.998703673E+00  0.000000000E+00  9.999689320E+00 
         5  3.982136051E+00  0.000000000E+00  9.999799146E+00 
         6  4.957609346E+00  0.000000000E+00  9.999871771E+00 
         7  5.925187975E+00  0.000000000E+00  9.999926801E+00 
         8  6.884935829E+00  0.000000000E+00  9.999969493E+00 
         9  7.836916284E+00  0.000000000E+00  1.000000351E+01 
        10  8.781192203E+00  0.000000000E+00  1.000003134E+01 
        11  9.717825941E+00  0.000000000E+00  1.000005467E+01 
        12  1.064687935E+01  0.000000000E+00  1.000007464E+01 
        13  1.156841377E+01  0.000000000E+00  1.000009199E+01 
        14  1.248249006E+01  0.000000000E+00  1.000010719E+01 
        15  1.338916858E+01  0.000000000E+00  1.000012056E+01 
        16  1.428850920E+01  0.000000000E+00  1.000013229E+01 
        17  1.518057130E+01  0.000000000E+00  1.000014248E+01 
        18  1.606541380E+01  0.000000000E+00  1.000015121E+01 
        19  1.694309512E+01  0.000000000E+00  1.000015851E+01 
        20  1.781367322E+01  0.000000000E+00  1.000016440E+01 
        21  1.867720559E+01  0.000000000E+00  1.000016889E+01 
        22  1.953374925E+01  0.000000000E+00  1.000017199E+01 
        23  2.038336076E+01  0.000000000E+00  1.000017371E+01 
        24  2.122609622E+01  0.000000000E+00  1.000017406E+01 
        25  2.206201128E+01  0.000000000E+00  1.000017305E+01 
        26  2.289116114E+01  0.000000000E+00  1.000017071E+01 
        27  2.371360056E+01  0.000000000E+00  1.000016705E+01 
        28  2.452938383E+01  0.000000000E+00  1.000016209E+01 
        29  2.533856484E+01  0.000000000E+00  1.000015585E+01 
        30  2.614119701E+01  0.000000000E+00  1.000014836E+01 
        31  2.693733335E+01  0.000000000E+00  1.000013964E+01 
        32  2.772702642E+01  0.000000000E+00  1.000012970E+01 
        33  2.851032837E+01  0.000000000E+00  1.000011857E+01 
        34  2.928729093E+01  0.000000000E+00  1.000010628E+01 
        35  3.005796541E+01  0.000000000E+00  1.000009283E+01 
        36  3.082240268E+01  0.000000000E+00  1.000007824E+01 
        37  3.158065324E+01  0.000000000E+00  1.000006252E+01 
        38  3.233276716E+01  0.000000000E+00  1.000004570E+01 
        39  3.307879409E+01  0.000000000E+00  1.000002777E+01 
        40  3.381878330E+01  0.000000000E+00  1.000000875E+01 
        41  3.455278365E+01  0.000000000E+00  9.999988629E+00 
        42  3.528084362E+01  0.000000000E+00  9.999967423E+00 
        43  3.600301127E+01  0.000000000E+00  9.999945125E+00 
        44  3.671933431E+01  0.000000000E+00  9.999921731E+00 
        45  3.742986002E+01  0.000000000E+00  9.999897233E+00 
        46  3.813463533E+01  0.000000000E+00  9.999871620E+00 
        47  3.883370678E+01  0.000000000E+00  9.999844877E+00 
        48  3.952712052E+01  0.000000000E+00  9.999816987E+00 
        49  4.021492235E+01  0.000000000E+00  9.999787925E+00 
        50  4.089715769E+01  0.000000000E+00  9.999757664E+00 
        51  4.157387159E+01  0.000000000E+00  9.999726173E+00 
        52  4.224510872E+01  0.000000000E+00  9.999693414E+00 
        53  4.291091342E+01  0.000000000E+00  9.999659343E+00 
        54  4.357132966E+01  0.000000000E+00  9.999623913E+00 
        55  4.422640104E+01  0.000000000E+00  9.999587069E+00 
        56  4.487617081E+01  0.000000000E+00  9.999548749E+00 
        57  4.552068189E+01  0.000000000E+00  9.999508885E+00 
        58  4.615997684E+01  0.000000000E+00  9.999467402E+00 
        59  4.679409786E+01  0.000000000E+00  9.999424219E+00 
        60  4.742308684E+01  0.000000000E+00  9.999379243E+00 
        61  4.804698530E+01  0.000000000E+00  9.999332378E+00 
        62  4.866583446E+01  0.000000000E+00  9.999283517E+00 
        63  4.927967516E+01  0.000000000E+00  9.999232546E+00 
        64  4.988854795E+01  0.000000000E+00  9.999179342E+00 
        65  5.049249303E+01  0.000000000E+00  9.999123774E+00 
        66  5.109155028E+01  0.000000000E+00  9.999065702E+00 
        67  5.168575926E+01  0.000000000E+00  9.999004979E+00 
        68  5.227515921E+01  0.000000000E+00  9.998941447E+00 
        69  5.285978905E+01  0.000000000E+00  9.998874944E+00 
        70  5.343968738E+01  0.000000000E+00  9.998805295E+00 
        71  5.401489250E+01  0.000000000E+00  9.998732321E+00 
        72  5.458544238E+01  0.000000000E+00  9.998655832E+00 
        73  5.515137472E+01  0.000000000E+00  9.998575635E+00 
        74  5.571272686E+01  0.000000000E+00  9.998491526E+00 
        75  5.626953590E+01  0.000000000E+00  9.998403296E+00 
        76  5.682183858E+01  0.000000000E+00  9.998310729E+00 
        77  5.736967139E+01  0.000000000E+00  9.998213605E+00 
        78  5.791307049E+01  0.000000000E+00  9.998111695E+00 
        79  5.845207178E+01  0.000000000E+00  9.998004768E+00 
        80  5.898671083E+01  0.000000000E+00  9.997892587E+00 
        81  5.951702297E+01  0.000000000E+00  9.997774909E+00 
        82  6.004304320E+01  0.000000000E+00  9.997651488E+00 
        83  6.056480627E+01  0.000000000E+00  9.997522073E+00 
        84  6.108234661E+01  0.000000000E+00  9.997386411E+00 
        85  6.159569842E+01  0.000000000E+00  9.997244243E+00 
        86  6.210489559E+01  0.000000000E+00  9.997095307E+00 
        87  6.260997174E+01  0.000000000E+00  9.996939336E+00 
        88  6.311096022E+01  0.000000000E+00  9.996776058E+00 
        89  6.360789412E+01  0.000000000E+00  9.996605200E+00 
        90  6.410080625E+01  0.000000000E+00  9.996426478E+00 
        91  6.458972916E+01  0.000000000E+00  9.996239607E+00 
        92  6.507469514E+01  0.000000000E+00  9.996044291E+00 
        93  6.555573621E+01  0.000000000E+00  9.995840229E+00 
        94  6.603288413E+01  0.000000000E+00  9.995627109E+00 
        95  6.650617042E+01  0.000000000E+00  9.995404607E+00 
        96  6.697562632E+01  0.000000000E+00  9.995172389E+00 
        97  6.744128283E+01  0.000000000E+00  9.994930103E+00 
        98  6.790317071E+01  0.000000000E+00  9.994677382E+00 
        99  6.836132046E+01  0.000000000E+00  9.994413839E+00 
       100  6.881576232E+01  0.000000000E+00  9.994139062E+00 
       101  6.926652631E+01  0.000000000E+00  9.993852616E+00 
       102  6.971364219E+01  0.000000000E+00  9.993554034E+00 
       103  7.015713949E+01  0.000000000E+00  9.993242814E+00 
       104  7.059704749E+01  0.000000000E+00  9.992918419E+00 
       105  7.103339524E+01  0.000000000E+00  9.992580266E+00 
       106  7.146621156E+01  0.000000000E+00  9.992227723E+00 
       107  7.189552503E+01  0.000000000E+00  9.991860105E+00 
       108  7.232136399E+01  0.000000000E+00  9.991476664E+00 
       109  7.274375656E+01  0.000000000E+00  9.991076585E+00 
       110  7.316273064E+01  0.000000000E+00  9.990658976E+00 
       111  7.357831389E+01  0.000000000E+00  9.990222861E+00 
       112  7.399053376E+01  0.000000000E+00  9.989767170E+00 
       113  7.439941746E+01  0.000000000E+00  9.989290729E+00 
       114  7.480499201E+01  0.000000000E+00  9.988792252E+00 
       115  7.520728416E+01  0.000000000E+00  9.988270325E+00 
       116  7.560632051E+01  0.000000000E+00  9.987723395E+00 
       117  7.600212738E+01  0.000000000E+00  9.987149759E+00 
       118  7.639473092E+01  0.000000000E+00  9.986547543E+00 
       119  7.678415706E+01  0.000000000E+00  9.985914693E+00 
       120  7.717043151E+01  0.000000000E+00  9.985248953E+00 
       121  7.755357977E+01  0.000000000E+00  9.984547846E+00 
       122  7.793362715E+01  0.000000000E+00  9.983808655E+00 
       123  7.831059875E+01  0.000000000E+00  9.983028402E+00 
       124  7.868451945E+01  0.000000000E+00  9.982203820E+00 
       125  7.905541395E+01  0.000000000E+00  9.981331332E+00 
       126  7.942330674E+01  0.000000000E+00  9.980407019E+00 
       127  7.978822211E+01  0.000000000E+00  9.979426592E+00 
       128  8.015018416E+01  0.000000000E+00  9.978385357E+00 
       129  8.050921679E+01  0.000000000E+00  9.977278184E+00 
       130  8.086534371E+01  0.000000000E+00  9.976099466E+00 
       131  8.121858844E+01  0.000000000E+00  9.974843079E+00 
       132  8.156897429E+01  0.000000000E+00  9.973502338E+00 
       133  8.191652442E+01  0.000000000E+00  9.972069951E+00 
       134  8.226126177E+01  0.000000000E+00  9.970537966E+00 
       135  8.260320909E+01  0.000000000E+00  9.968897721E+00 
       136  8.294238899E+01  0.000000000E+00  9.967139782E+00 
       137  8.327882384E+01  0.000000000E+00  9.965253885E+00 
       138  8.361253587E+01  0.000000000E+00  9.963228865E+00 
       139  8.394354712E+01  0.000000000E+00  9.961052590E+00 
       140  8.427187943E+01  0.000000000E+00  9.958711884E+00 
       141  8.459755450E+01  0.000000000E+00  9.956192446E+00 
       142  8.492059382E+01  0.000000000E+00  9.953478766E+00 
       143  8.524101873E+01  0.000000000E+00  9.950554035E+00 
       144  8.555885039E+01  0.000000000E+00  9.947400049E+00 
       145  8.587410979E+01  0.000000000E+00  9.943997109E+00 
       146  8.618681774E+01  0.000000000E+00  9.940323914E+00 
       147  8.649699489E+01  0.000000000E+00  9.936357447E+00 
       148  8.680466173E+01  0.000000000E+00  9.932072860E+00 
       149  8.710983857E+01  0.000000000E+00  9.927443347E+00 
       150  8.741254556E+01  0.000000000E+00  9.922440016E+00 
       151  8.771280270E+01  0.000000000E+00  9.917031755E+00 
       152  8.801062980E+01  0.000000000E+00  9.911185087E+00 
       153  8.830604654E+01  0.000000000E+00  9.904864026E+00 
       154  8.859907242E+01  0.000000000E+00  9.898029922E+00 
       155  8.888972679E+01  0.000000000E+00  9.890641307E+00 
       156  8.917802885E+01  0.000000000E+00  9.882653728E+00 
       157  8.946399764E+01  0.000000000E+00  9.874019587E+00 
       158  8.974765203E+01  0.000000000E+00  9.864687962E+00 
       159  9.002901076E+01  0.000000000E+00  9.854604442E+00 
       160  9.030809241E+01  0.000000000E+00  9.843710947E+00 
       161  9.058491540E+01  0.000000000E+00  9.831945550E+00 
       162  9.085949802E+01  0.000000000E+00  9.819242304E+00 
       163  9.113185839E+01  0.000000000E+00  9.805531067E+00 
       164  9.140201451E+01  0.000000000E+00  9.790737325E+00 
       165  9.166998421E+01  0.000000000E+00  9.774782031E+00 
       166  9.193578518E+01  0.000000000E+00  9.757581442E+00 
       167  9.219943499E+01  0.000000000E+00  9.739046966E+00 
       168  9.246095103E+01  0.000000000E+00  9.719085026E+00 
       169  9.272035058E+01  0.000000000E+00  9.697596711E+00 
       170  9.297765077E+01  0.000000000E+00  9.674479189E+00 
       171  9.323286858E+01  0.000000000E+00  9.649624450E+00 
       172  9.348602087E+01  0.000000000E+00  9.622916119E+00 
       173  9.373712436E+01  0.000000000E+00  9.593619194E+00 
       174  9.398619563E+01  0.000000000E+00  9.562034890E+00 
       175  9.423325112E+01  0.000000000E+00  9.528568551E+00 
       176  9.447830715E+01  0.000000000E+00  9.522577676E+00 
       177  9.472137990E+01  0.000000000E+00  9.514465450E+00 
       178  9.496248543E+01  0.000000000E+00  9.476764501E+00 
       179  9.520163964E+01  0.000000000E+00  9.434050144E+00 
       180  9.543885834E+01  0.000000000E+00  9.380858795E+00 
       181  9.567415720E+01  0.000000000E+00  9.326699839E+00 
       182  9.590755173E+01  0.000000000E+00  9.276207776E+00 
       183  9.613905737E+01  0.000000000E+00  9.223983798E+00 
       184  9.636868940E+01  0.000000000E+00  9.168368267E+00 
       185  9.659646297E+01  0.000000000E+00  9.109194684E+00 
       186  9.682239314E+01  0.000000000E+00  9.046294872E+00 
       187  9.704649481E+01  0.000000000E+00  8.977123743E+00 
       188  9.726878279E+01  0.000000000E+00  8.903729819E+00 
       189  9.748927176E+01  0.000000000E+00  8.825750664E+00 
       190  9.770797628E+01  0.000000000E+00  8.743189520E+00 
       191  9.792491078E+01  0.000000000E+00  8.655686415E+00 
       192  9.814008960E+01  0.000000000E+00  8.563254230E+00 
       193  9.835352693E+01  0.000000000E+00  8.468355060E+00 
       194  9.856523689E+01  0.000000000E+00  8.368367783E+00 
       195  9.877523344E+01  0.000000000E+00  8.266614206E+00 
       196  9.898353045E+01  0.000000000E+00  8.159701112E+00 
       197  9.919014168E+01  0.000000000E+00  8.044119502E+00 
       198  9.939508077E+01  0.000000000E+00  7.922995213E+00 
       199  9.959836126E+01  0.000000000E+00  7.796251934E+00 
       200  9.979999657E+01  0.000000000E+00  7.663779438E+00 
       201  1.000000000E+02  0.000000000E+00  8.061283178E+00 
       202  1.002500000E+02  0.000000000E+00  8.633800704E+00 
       203  1.005000000E+02  0.000000000E+00  8.623756581E+00 
       204  1.007500000E+02  0.000000000E+00  8.624486911E+00 
       205  1.010000000E+02  0.000000000E+00  8.631366632E+00 
       206  1.012500000E+02  0.000000000E+00  8.642682729E+00 
       207  1.015000000E+02  0.000000000E+00  8.657303814E+00 
       208  1.017500000E+02  0.000000000E+00  8.674428414E+00 
       209  1.020000000E+02  0.000000000E+00  8.693461809E+00 
       210  1.022500000E+02  0.000000000E+00  8.713948578E+00 
       211  1.025000000E+02  0.000000000E+00  8.735532180E+00 
       212  1.027500000E+02  0.000000000E+00  8.757928983E+00 
       213  1.030000000E+02  0.000000000E+00  8.780910690E+00 
       214  1.032500000E+02  0.000000000E+00  8.804291947E+00 
       215  1.035000000E+02  0.000000000E+00  8.827921307E+00 
       216  1.037500000E+02  0.000000000E+00  8.851674480E+00 
       217  1.040000000E+02  0.000000000E+00  8.875449173E+00 
       218  1.042500000E+02  0.000000000E+00  8.899161081E+00 
       219  1.045000000E+02  0.000000000E+00  8.922740725E+00 
       220  1.047500000E+02  0.000000000E+00  8.946130913E+00 
       221  1.050000000E+02  0.000000000E+00  8.969284708E+00 
       222  1.052500000E+02  0.000000000E+00  8.992163757E+00 
       223  1.055000000E+02  0.000000000E+00  9.014736919E+00 
       224  1.057500000E+02  0.000000000E+00  9.036979141E+00 
       225  1.060000000E+02  0.000000000E+00  9.058870506E+00 
       226  1.062500000E+02  0.000000000E+00  9.080395448E+00 
       227  1.065000000E+02  0.000000000E+00  9.101542091E+00 
       228  1.067500000E+02  0.000000000E+00  9.122301683E+00 
       229  1.070000000E+02  0.000000000E+00  9.142668127E+00 
       230  1.072500000E+02  0.000000000E+00  9.162637575E+00 
       231  1.075000000E+02  0.000000000E+00  9.182208087E+00 
       232  1.077500000E+02  0.000000000E+00  9.201379334E+00 
       233  1.080000000E+02  0.000000000E+00  9.220152351E+00 
       234  1.082500000E+02  0.000000000E+00  9.238529324E+00 
       235  1.085000000E+02  0.000000000E+00  9.256513397E+00 
       236  1.087500000E+02  0.000000000E+00  9.274108524E+00 
       237  1.090000000E+02  0.000000000E+00  9.291319326E+00 
       238  1.092500000E+02  0.000000000E+00  9.308150976E+00 
       239  1.095000000E+02  0.000000000E+00  9.324609097E+00 
       240  1.097500000E+02  0.000000000E+00  9.340699678E+00 
       241  1.100000000E+02  0.000000000E+00  9.356428997E+00 
